neutral,https://www.usnews.com/,https://dell.com/laptops,1,female,juvenile
positive,https://time.com/,https://HamiltonBeach/blenders,0,male,middle-age
positive,https://www.nbcnews.com/,https://maytag.com/washers,0,male,senior
negative,https://www.nbcnews.com/,https://maytag.com/washers,1,male,juvenile
positive,https://abcnews.go.com/,https://covergirl.co/makeup,0,male,juvenile
positive,https://www.salon.com/,https://levis.com/jeans,0,female,senior
neutral,https://www.dallasnews.com/,https://cougar.co/jeans,0,male,middle-age
positive,https://www.usatoday.com/,https://apple.com/laptops,1,male,juvenile
negative,https://www.bbc.com/,https://gillette.com/shavers,1,female,young
negative,https://www.buzzfeed.com/,https://dell.com/laptops,0,female,juvenile
negative,https://www.independent.co.uk/,https://sony.com/televisions,0,male,middle-age
neutral,https://www.nydailynews.com/,https://basilbasel.io/perfumes,1,male,juvenile
negative,https://www.msn.com/en-us/news,https://lees.com/jeans,0,female,senior
neutral,https://www.al.com/,https://centrum.com/vitamins,1,male,middle-age
positive,https://www.dallasnews.com/,https://covergirl.co/makeup,1,male,young
negative,https://mashable.com/,https://NordicTrack.com/rowers,0,female,senior
negative,https://www.npr.org/,https://lg.com/washers,1,female,senior
neutral,https://www.msn.com/en-us/news,https://basilbasel.io/perfumes,1,female,senior
negative,https://www.nbcnews.com/,https://HamiltonBeach/blenders,1,male,middle-age
negative,https://www.theguardian.com/us,https://levis.com/jeans,1,female,middle-age
negative,https://www.bbc.com/,https://giorgio.com/perfumes,1,male,middle-age
neutral,https://www.vox.com/,https://guess.com/perfumes,1,male,senior
negative,https://www.nydailynews.com/,https://maytag.com/dryers,1,female,middle-age
positive,https://www.washingtonpost.com/,https://maytag.com/refrigerators,0,male,senior
negative,https://www.bostonglobe.com/,https://soundwave.ai/speakers,0,female,young
neutral,https://www.dallasnews.com/,https://Starbucks.com/coffee,1,female,young
negative,https://www.businessinsider.com/,https://tesla.com,1,female,young
neutral,https://www.businessinsider.com/,https://giorgio.com/perfumes,1,female,juvenile
negative,https://time.com/,https://covergirl.co/makeup,1,female,middle-age
positive,https://www.vox.com/,https://dell.com/computers,1,male,juvenile
negative,https://www.npr.org/,https://apple.com/ipads,0,male,middle-age
neutral,https://www.dallasnews.com/,https://soundwave.ai/speakers,0,female,juvenile
positive,https://www.huffingtonpost.com/,https://Ikea.com/sofas,1,female,senior
neutral,https://www.examiner.com/,https://basilbasel.io/perfumes,1,male,senior
neutral,https://www.usnews.com/,https://maytag.com/refrigerators,1,female,young
neutral,https://www.nbcnews.com/,https://samsung.com/televisions,1,male,middle-age
neutral,https://www.examiner.com/,https://Starbucks.com/coffee,0,male,young
positive,https://www.upworthy.com/,https://tesla.com,0,female,juvenile
negative,https://www.msn.com/en-us/news,https://cougar.co/jeans,0,male,young
negative,https://www.al.com/,https://lenova.com/laptops,0,male,juvenile
positive,https://www.slate.com/,https://Ikea.com/sofas,0,female,young
negative,https://www.examiner.com/,https://lg.com/dryers,1,female,middle-age
positive,https://www.cnn.com/,https://centrum.com/vitamins,0,male,middle-age
neutral,https://www.theguardian.com/us,https://giorgio.com/perfumes,1,female,juvenile
neutral,https://www.cnn.com/,https://NordicTrack.com/rowers,1,female,young
negative,https://www.telegraph.co.uk/,http://maybelline.com/lipstick,1,female,senior
neutral,https://www.npr.org/,https://apple.com/ipads,1,female,middle-age
neutral,https://www.nytimes.com/,https://lees.com/jeans,1,female,young
neutral,https://www.mirror.co.uk/news/,https://kaai.com/handbags,1,female,middle-age
neutral,https://www.nbcnews.com/,https://dell.com/laptops,0,female,juvenile
positive,https://www.upworthy.com/,https://tesla.com,0,male,young
neutral,https://www.dallasnews.com/,https://ford.com/sedans,0,female,young
positive,https://www.buzzfeed.com/,https://soundwave.ai/speakers,0,male,juvenile
negative,https://www.al.com/,https://lenova.com/laptops,1,male,young
negative,https://www.upworthy.com/,https://docker.com/pants,1,female,middle-age
negative,https://www.mirror.co.uk/news/,https://soundwave.ai/speakers,0,male,senior
negative,https://time.com/,https://lg.com/tvs,1,female,juvenile
positive,https://www.boston.com,https://apple.com/ipads,1,male,young
negative,https://www.cbsnews.com/,https://samsung.com/washers,0,female,juvenile
negative,https://www.usnews.com/,https://givenchy.com/perfumes,1,female,middle-age
positive,https://techcrunch.com/,https://bose.com/speakers,0,male,middle-age
positive,https://www.sfgate.com/,https://maytag.com/washers,0,male,senior
neutral,https://www.bostonglobe.com/,https://soundwave.ai/speakers,1,male,young
neutral,https://www.nytimes.com/,https://Ikea.com/sofas,0,male,senior
negative,https://www.usatoday.com/,https://levis.com/jeans,1,male,middle-age
negative,https://www.chicagotribune.com/,https://lg.com/washers,0,female,middle-age
positive,https://www.huffingtonpost.com/,https://bose.com/speakers,0,male,juvenile
positive,https://www.thedailybeast.com/,https://centrum.com/vitamins,0,female,middle-age
negative,https://techcrunch.com/,https://vitamix.com/blenders,0,male,young
positive,https://mashable.com/,http://nemoK.co/blenders,0,male,juvenile
negative,https://www.independent.co.uk/,https://maytag.com/washers,1,male,senior
negative,https://nypost.com/,https://covergirl.co/makeup,0,female,middle-age
negative,https://www.dailymail.co.uk/,https://tesla.com,1,male,juvenile
negative,https://nypost.com/,https://lees.com/jeans,1,male,young
positive,https://www.mirror.co.uk/news/,https://maytag.com/washers,0,female,middle-age
positive,https://www.vox.com/,https://gillette.com/shavers,0,male,middle-age
neutral,https://www.cnet.com/,https://Starbucks.com/coffee,0,female,middle-age
negative,https://www.buzzfeed.com/,https://lg.com/dryers,1,male,senior
neutral,https://www.usatoday.com/,https://dell.com/laptops,0,male,middle-age
neutral,https://time.com/,https://lg.com/dryers,1,male,senior
positive,https://www.huffingtonpost.com/,https://Ikea.com/sofas,0,female,juvenile
neutral,https://www.cnet.com/,https://Starbucks.com/coffee,0,male,middle-age
negative,https://www.independent.co.uk/,https://giorgio.com/perfumes,1,female,middle-age
positive,https://www.al.com/,https://centrum.com/vitamins,0,female,juvenile
negative,https://www.latimes.com/,https://NordicTrack/elliptical,0,female,young
negative,https://www.independent.co.uk/,https://ford.com/sedans,0,male,senior
negative,https://www.bbc.com/,https://haier.com/refrigerators,0,male,young
neutral,https://www.dallasnews.com/,https://covergirl.co/makeup,0,male,young
negative,https://time.com/,https://docker.com/pants,0,male,juvenile
negative,https://nypost.com/,https://docker.com/pants,1,female,juvenile
negative,https://www.dailymail.co.uk/,https://Lavazza.com/coffee,1,female,juvenile
neutral,https://www.al.com/,https://centrum.com/vitamins,1,female,young
positive,https://www.mirror.co.uk/news/,https://bose.com/speakers,1,female,young
positive,https://www.dailymail.co.uk/,https://remington.com/shavers,1,male,juvenile
negative,https://www.vox.com/,https://lees.com/jeans,0,male,middle-age
positive,https://nypost.com/,https://givenchy.com/perfumes,0,female,senior
neutral,https://www.bbc.com/,https://apple.com/laptops,1,male,juvenile
positive,https://www.latimes.com/,https://maytag.com/washers,1,female,young
positive,https://nypost.com/,https://Ikea.com/sofas,0,male,juvenile
negative,https://www.foxnews.com/,https://lees.com/jeans,0,female,senior
positive,https://www.theatlantic.com/,https://broyhill.com/recliners,0,male,senior
neutral,https://www.boston.com,https://coach.com/purses,0,female,middle-age
positive,https://www.vice.com/en_us,https://dell.com/laptops,0,female,senior
positive,https://www.cnet.com/,https://ford.com/sedans,0,male,middle-age
neutral,https://www.theatlantic.com/,https://dell.com/computers,1,male,senior
negative,https://www.independent.co.uk/,https://sony.com/televisions,0,male,senior
positive,https://www.nydailynews.com/,https://covergirl.co/lipsticks,1,male,young
negative,https://www.latimes.com/,https://maytag.com/washers,1,female,young
neutral,https://www.vox.com/,https://maytag.com/dryers,1,male,middle-age
negative,https://www.washingtonpost.com/,https://coach.com/purses,1,female,juvenile
negative,https://www.foxnews.com/,https://lg.com/tvs,0,female,senior
neutral,https://www.nbcnews.com/,https://lg.com/tvs,0,male,senior
neutral,https://www.sfgate.com/,https://apple.com/ipads,0,female,middle-age
neutral,https://www.nbcnews.com/,https://maytag.com/washers,0,male,middle-age
negative,https://www.thedailybeast.com/,https://samsung.com/dryers,0,male,juvenile
neutral,https://abcnews.go.com/,https://dell.com/computers,0,male,middle-age
negative,https://techcrunch.com/,https://cougar.co/jeans,0,female,young
neutral,https://www.al.com/,https://apple.com/ipads,1,male,middle-age
negative,https://www.foxnews.com/,https://haier.com/refrigerators,0,female,young
neutral,https://www.bbc.com/,https://clinique.com/moisturizers,1,female,young
neutral,https://www.nytimes.com/,https://samsung.com/washers,1,male,senior
negative,https://www.thedailybeast.com/,https://maytag.com/dryers,0,female,young
negative,https://www.vox.com/,https://ford.com/sedans,0,female,middle-age
neutral,https://www.salon.com/,https://clinique.com/moisturizers,1,female,juvenile
neutral,https://www.buzzfeed.com/,https://giorgio.com/perfumes,1,male,young
neutral,https://www.slate.com/,https://maytag.com/dryers,0,female,middle-age
neutral,https://www.mirror.co.uk/news/,https://soundwave.ai/speakers,1,male,middle-age
neutral,https://techcrunch.com/,https://HamiltonBeach/blenders,0,male,middle-age
neutral,https://www.dailymail.co.uk/,https://dell.com/laptops,0,female,middle-age
positive,https://www.usnews.com/,https://ford.com/sedans,1,male,young
positive,https://www.independent.co.uk/,https://lg.com/washers,1,male,juvenile
negative,https://www.npr.org/,https://broyhill.com/recliners,0,male,young
neutral,https://www.boston.com,https://NordicTrack/elliptical,1,female,young
negative,https://www.washingtonpost.com/,https://centrum.com/vitamins,1,female,middle-age
negative,https://www.cbsnews.com/,https://samsung.com/washers,0,male,senior
neutral,https://www.cbsnews.com/,https://apple.com/computers,1,female,senior
positive,https://www.bbc.com/,https://gillette.com/shavers,0,male,senior
negative,https://www.huffingtonpost.com/,https://maytag.com/refrigerators,0,male,middle-age
negative,https://www.independent.co.uk/,http://maybelline.com/lipstick,1,male,senior
negative,https://www.independent.co.uk/,https://centrum.com/vitamins,1,female,senior
negative,https://www.vice.com/en_us,https://jaguar.co/perfumes,0,female,senior
positive,https://nypost.com/,https://lees.com/jeans,0,male,middle-age
negative,https://www.dallasnews.com/,https://centrum.com/vitamins,1,female,senior
negative,https://www.washingtonpost.com/,https://docker.com/pants,1,male,middle-age
positive,https://www.cbsnews.com/,https://bose.com/speakers,1,female,young
positive,https://www.nytimes.com/,https://apple.com/laptops,0,female,middle-age
negative,https://www.washingtonpost.com/,https://Starbucks.com/coffee,0,female,juvenile
negative,https://www.slate.com/,https://cougar.co/jeans,0,female,senior
positive,https://www.businessinsider.com/,https://lg.com/dryers,1,female,senior
negative,https://www.slate.com/,https://maytag.com/dryers,0,female,young
neutral,https://nypost.com/,https://lees.com/jeans,1,female,young
positive,https://www.mirror.co.uk/news/,https://kaai.com/handbags,1,male,senior
negative,https://www.nydailynews.com/,https://vitamix.com/blenders,1,female,young
neutral,https://www.businessinsider.com/,https://remington.com/shavers,0,male,senior
positive,https://www.msn.com/en-us/news,https://samsung.com/washers,1,male,juvenile
positive,https://www.nbcnews.com/,https://samsung.com/televisions,1,male,middle-age
negative,https://www.engadget.com/,https://lenova.com/laptops,0,male,middle-age
positive,https://www.cnet.com/,https://Starbucks.com/coffee,0,male,middle-age
negative,https://www.mirror.co.uk/news/,https://remington.com/shavers,0,male,juvenile
positive,https://www.al.com/,https://Ikea.com/sofas,0,female,middle-age
negative,https://www.theatlantic.com/,https://samsung.com/washers,0,female,middle-age
positive,https://www.dallasnews.com/,https://dell.com/laptops,0,female,senior
negative,https://www.usnews.com/,https://lenova.com/laptops,0,female,juvenile
positive,https://www.usnews.com/,https://Starbucks.com/coffee,0,male,juvenile
positive,https://www.huffingtonpost.com/,https://samsung.com/dryers,0,male,young
negative,https://www.independent.co.uk/,https://tesla.com,0,female,young
neutral,https://www.thedailybeast.com/,https://maytag.com/dryers,0,female,middle-age
neutral,https://www.nj.com,http://maybelline.com/lipstick,0,female,juvenile
positive,https://www.vice.com/en_us,https://samsung.com/televisions,1,female,middle-age
negative,https://www.independent.co.uk/,https://Starbucks.com/coffee,0,female,young
neutral,https://www.cnn.com/,https://apple.com/ipads,1,male,juvenile
positive,https://www.salon.com/,https://levis.com/jeans,1,female,young
negative,https://www.salon.com/,https://maytag.com/dryers,0,female,middle-age
neutral,https://www.sfgate.com/,https://cougar.co/jeans,0,male,young
negative,https://www.theatlantic.com/,https://broyhill.com/recliners,1,female,middle-age
negative,https://www.engadget.com/,http://maybelline.com/lipstick,1,female,senior
negative,https://www.nbcnews.com/,https://maytag.com/refrigerators,0,male,young
negative,https://www.nj.com,https://apple.com/ipads,0,male,juvenile
negative,https://www.buzzfeed.com/,https://lees.com/jeans,0,female,middle-age
negative,https://www.bbc.com/,https://lg.com/dryers,1,male,young
neutral,https://www.thedailybeast.com/,https://lg.com/washers,1,female,juvenile
negative,https://time.com/,https://centrum.com/vitamins,1,female,juvenile
positive,https://time.com/,https://maytag.com/refrigerators,1,male,juvenile
positive,https://www.thedailybeast.com/,https://apple.com/laptops,1,male,middle-age
positive,https://www.vox.com/,https://jaguar.co/perfumes,0,male,senior
positive,https://www.thedailybeast.com/,https://dell.com/computers,1,male,senior
neutral,https://www.npr.org/,https://lg.com/washers,0,male,juvenile
positive,https://abcnews.go.com/,http://nemoK.co/blenders,0,female,juvenile
negative,https://www.usatoday.com/,https://NordicTrack.com/rowers,0,male,middle-age
negative,https://www.cnet.com/,https://Ikea.com/sofas,0,male,young
neutral,https://www.businessinsider.com/,https://maytag.com/dryers,1,female,senior
negative,https://www.npr.org/,https://broyhill.com/recliners,1,female,middle-age
positive,https://www.usatoday.com/,https://covergirl.co/lipsticks,1,female,young
negative,https://www.nj.com,https://lenova.com/laptops,1,female,middle-age
positive,https://www.cbsnews.com/,https://apple.com/computers,1,female,juvenile
negative,https://www.usnews.com/,https://HamiltonBeach/blenders,0,male,senior
positive,https://www.latimes.com/,https://apple.com/ipads,1,female,young
positive,https://www.examiner.com/,https://dell.com/laptops,1,female,senior
positive,https://www.chicagotribune.com/,https://apple.com/ipads,1,male,senior
neutral,https://www.nydailynews.com/,https://levis.com/jeans,0,female,juvenile
neutral,https://www.upworthy.com/,https://samsung.com/dryers,1,male,middle-age
negative,https://www.mirror.co.uk/news/,https://kaai.com/handbags,1,female,senior
negative,https://www.al.com/,https://vitamix.com/blenders,0,female,young
neutral,https://www.cnet.com/,https://apple.com/computers,1,female,juvenile
neutral,https://www.cnet.com/,https://Ikea.com/sofas,1,female,young
neutral,https://www.theatlantic.com/,https://covergirl.co/makeup,1,male,senior
positive,https://www.engadget.com/,https://maytag.com/dryers,0,female,middle-age
negative,https://www.bbc.com/,https://haier.com/refrigerators,0,female,young
negative,https://abcnews.go.com/,https://NordicTrack/elliptical,1,female,juvenile
neutral,https://www.sfgate.com/,https://apple.com/ipads,1,female,middle-age
neutral,https://www.nytimes.com/,https://lenova.com/laptops,1,male,young
negative,https://www.dailymail.co.uk/,https://tesla.com,1,male,senior
negative,https://www.al.com/,https://lg.com/tvs,1,female,juvenile
positive,https://www.salon.com/,https://basilbasel.io/perfumes,0,male,juvenile
negative,https://www.theatlantic.com/,https://bose.com/speakers,1,female,senior
neutral,https://www.vice.com/en_us,https://apple.com/ipads,1,male,juvenile
negative,https://www.theguardian.com/us,https://apple.com/ipads,1,male,middle-age
positive,https://www.telegraph.co.uk/,https://kaai.com/handbags,0,male,young
neutral,https://www.nj.com,https://coach.com/purses,0,female,middle-age
positive,https://www.nj.com,http://maybelline.com/lipstick,0,male,middle-age
neutral,https://nypost.com/,https://docker.com/pants,1,male,young
positive,https://www.slate.com/,https://apple.com/ipads,0,female,senior
negative,https://www.cbsnews.com/,https://bose.com/speakers,1,male,middle-age
negative,https://time.com/,https://docker.com/pants,1,female,senior
negative,https://www.huffingtonpost.com/,https://dell.com/laptops,0,male,juvenile
positive,https://www.vox.com/,https://covergirl.co/makeup,0,male,senior
neutral,https://nypost.com/,https://lg.com/dryers,1,female,juvenile
positive,https://www.theatlantic.com/,https://levis.com/jeans,1,male,juvenile
neutral,https://www.theatlantic.com/,https://covergirl.co/makeup,0,male,middle-age
neutral,https://www.independent.co.uk/,https://giorgio.com/perfumes,1,male,young
negative,https://www.telegraph.co.uk/,https://lenova.com/laptops,0,male,young
positive,https://www.engadget.com/,https://coach.com/purses,1,female,young
positive,https://nypost.com/,https://lees.com/jeans,0,male,juvenile
positive,https://www.latimes.com/,https://dell.com/computers,1,male,senior
neutral,https://www.dallasnews.com/,https://kaai.com/handbags,1,female,senior
neutral,https://www.independent.co.uk/,https://lg.com/washers,1,female,senior
positive,https://abcnews.go.com/,https://apple.com/computers,1,male,middle-age
neutral,https://www.nbcnews.com/,https://maytag.com/refrigerators,0,female,young
neutral,https://abcnews.go.com/,https://kaai.com/handbags,1,male,middle-age
positive,https://time.com/,https://HamiltonBeach/blenders,0,female,middle-age
negative,https://www.salon.com/,https://levis.com/jeans,1,male,senior
neutral,https://www.chicagotribune.com/,https://apple.com/ipads,0,female,senior
negative,https://www.sfgate.com/,http://nemoK.co/blenders,1,male,middle-age
neutral,https://www.usnews.com/,https://samsung.com/dryers,0,male,middle-age
neutral,https://www.thedailybeast.com/,https://gillette.com/shavers,1,male,young
neutral,https://www.nj.com,https://dell.com/computers,0,female,young
neutral,https://time.com/,https://covergirl.co/makeup,1,male,juvenile
positive,https://www.usatoday.com/,https://broyhill.com/recliners,0,female,juvenile
neutral,https://www.nbcnews.com/,https://samsung.com/televisions,1,female,senior
negative,https://www.nytimes.com/,https://clinique.com/moisturizers,1,male,middle-age
neutral,https://abcnews.go.com/,https://givenchy.com/perfumes,1,male,juvenile
neutral,https://www.mirror.co.uk/news/,https://givenchy.com/perfumes,0,female,middle-age
positive,https://www.al.com/,https://lg.com/tvs,1,female,young
neutral,https://www.dallasnews.com/,https://tesla.com,1,female,senior
positive,https://www.cnn.com/,https://Lavazza.com/coffee,1,female,juvenile
positive,https://www.nytimes.com/,https://maytag.com/washers,0,female,middle-age
neutral,https://nypost.com/,https://levis.com/jeans,1,male,young
positive,https://www.bostonglobe.com/,https://bose.com/speakers,0,male,juvenile
positive,https://www.vox.com/,https://ford.com/sedans,0,female,middle-age
negative,https://www.boston.com,https://lenova.com/laptops,1,female,young
positive,https://www.businessinsider.com/,https://maytag.com/dryers,1,female,juvenile
negative,https://techcrunch.com/,https://broyhill.com/recliners,1,female,senior
positive,https://www.huffingtonpost.com/,https://maytag.com/refrigerators,1,female,middle-age
positive,https://abcnews.go.com/,http://nemoK.co/blenders,0,female,middle-age
negative,https://www.examiner.com/,https://basilbasel.io/perfumes,1,male,senior
neutral,https://www.foxnews.com/,https://haier.com/refrigerators,0,male,middle-age
negative,https://www.engadget.com/,https://lees.com/jeans,0,male,juvenile
negative,https://www.cnet.com/,https://gillette.com/shavers,0,male,juvenile
neutral,https://www.usnews.com/,https://clinique.com/moisturizers,1,female,young
negative,https://www.npr.org/,https://apple.com/ipads,0,male,juvenile
neutral,https://www.theguardian.com/us,https://lg.com/tvs,1,male,senior
neutral,https://www.bbc.com/,https://soundwave.ai/speakers,1,male,young
negative,https://www.mirror.co.uk/news/,https://apple.com/computers,0,female,juvenile
neutral,https://www.washingtonpost.com/,https://Starbucks.com/coffee,1,female,juvenile
negative,https://www.nydailynews.com/,https://remington.com/shavers,0,male,senior
negative,https://www.usnews.com/,https://NordicTrack.com/treadmills,0,female,juvenile
positive,https://www.independent.co.uk/,https://ford.com/sedans,1,female,senior
neutral,https://www.npr.org/,http://nemoK.co/blenders,1,female,young
negative,https://www.bostonglobe.com/,https://soundwave.ai/speakers,0,female,young
positive,https://www.cbsnews.com/,https://samsung.com/washers,1,male,senior
negative,https://www.engadget.com/,https://ford.com/sedans,0,female,juvenile
negative,https://www.boston.com,https://lenova.com/laptops,1,female,middle-age
neutral,https://www.latimes.com/,https://levis.com/jeans,1,male,young
negative,https://www.nj.com,https://samsung.com/dryers,0,female,senior
neutral,https://www.chicagotribune.com/,https://levis.com/jeans,0,male,juvenile
positive,https://www.sfgate.com/,https://giorgio.com/perfumes,1,female,senior
negative,https://www.npr.org/,https://ford.com/sedans,0,female,middle-age
neutral,https://www.usnews.com/,https://samsung.com/televisions,1,female,middle-age
negative,https://www.foxnews.com/,https://haier.com/refrigerators,0,male,young
neutral,https://www.cbsnews.com/,http://nemoK.co/blenders,0,female,young
negative,https://www.thedailybeast.com/,https://gillette.com/shavers,1,female,juvenile
neutral,https://www.mirror.co.uk/news/,https://coach.com/purses,1,male,senior
positive,https://www.upworthy.com/,https://jaguar.co/perfumes,0,female,young
negative,https://www.upworthy.com/,https://bose.com/speakers,1,male,young
neutral,https://www.dallasnews.com/,https://ford.com/sedans,0,female,young
neutral,https://www.nbcnews.com/,https://NordicTrack.com/treadmills,1,female,senior
negative,https://www.msn.com/en-us/news,https://tesla.com,0,male,juvenile
positive,https://www.cbsnews.com/,http://nemoK.co/blenders,0,male,middle-age
positive,https://nypost.com/,https://clinique.com/moisturizers,0,male,middle-age
neutral,https://www.independent.co.uk/,https://vitamix.com/blenders,1,male,senior
negative,https://www.dallasnews.com/,https://soundwave.ai/speakers,0,male,juvenile
negative,https://www.buzzfeed.com/,https://lees.com/jeans,1,female,senior
positive,https://techcrunch.com/,https://basilbasel.io/perfumes,0,female,juvenile
neutral,https://www.washingtonpost.com/,https://lg.com/washers,0,male,senior
positive,https://www.mirror.co.uk/news/,https://kaai.com/handbags,1,male,young
neutral,https://www.usnews.com/,https://NordicTrack.com/treadmills,1,female,middle-age
positive,https://www.latimes.com/,https://covergirl.co/lipsticks,1,male,middle-age
positive,https://www.nj.com,https://coach.com/purses,0,male,middle-age
neutral,https://www.npr.org/,https://lg.com/washers,1,male,senior
positive,https://www.salon.com/,https://levis.com/jeans,1,male,juvenile
neutral,https://www.examiner.com/,https://sony.com/televisions,1,female,senior
positive,https://www.usnews.com/,https://giorgio.com/perfumes,1,female,juvenile
neutral,https://www.nydailynews.com/,https://levis.com/jeans,1,female,young
positive,https://www.latimes.com/,https://levis.com/jeans,1,female,middle-age
negative,https://www.theatlantic.com/,https://bose.com/speakers,1,male,senior
neutral,https://www.washingtonpost.com/,https://lg.com/washers,1,female,middle-age
neutral,https://www.examiner.com/,https://basilbasel.io/perfumes,1,male,juvenile
negative,https://www.usnews.com/,https://givenchy.com/perfumes,1,female,young
neutral,https://www.engadget.com/,https://ford.com/sedans,0,male,young
negative,https://www.bostonglobe.com/,https://maytag.com/refrigerators,0,female,young
neutral,https://www.engadget.com/,https://lenova.com/laptops,1,male,young
neutral,https://www.buzzfeed.com/,https://covergirl.co/makeup,1,female,senior
negative,https://www.nbcnews.com/,https://kaai.com/handbags,0,male,middle-age
positive,https://www.cnet.com/,https://tesla.com,0,female,juvenile
positive,https://www.independent.co.uk/,https://centrum.com/vitamins,0,male,middle-age
neutral,https://www.sfgate.com/,https://maytag.com/washers,1,female,middle-age
negative,https://www.thedailybeast.com/,https://dell.com/laptops,0,female,senior
positive,https://www.cnn.com/,https://lenova.com/laptops,0,female,middle-age
positive,https://www.foxnews.com/,https://ford.com/sedans,1,female,senior
neutral,https://www.huffingtonpost.com/,https://maytag.com/refrigerators,0,female,young
neutral,https://www.al.com/,https://broyhill.com/recliners,0,male,middle-age
positive,https://www.usatoday.com/,https://apple.com/computers,1,female,young
negative,https://www.msn.com/en-us/news,https://dell.com/laptops,0,female,middle-age
neutral,https://nypost.com/,https://Starbucks.com/coffee,0,male,senior
positive,https://www.dailymail.co.uk/,https://samsung.com/washers,1,male,senior
positive,https://www.cbsnews.com/,https://dell.com/computers,1,male,juvenile
negative,https://www.salon.com/,https://vitamix.com/blenders,0,male,senior
negative,https://www.nytimes.com/,https://lg.com/tvs,0,female,middle-age
neutral,https://www.foxnews.com/,https://lees.com/jeans,1,female,juvenile
negative,https://www.usnews.com/,https://givenchy.com/perfumes,0,male,young
positive,https://www.nj.com,https://Ikea.com/sofas,1,male,young
negative,https://www.vox.com/,https://dell.com/computers,1,female,juvenile
neutral,https://nypost.com/,https://lg.com/tvs,1,female,senior
neutral,https://www.dallasnews.com/,https://bose.com/speakers,1,female,young
neutral,https://www.examiner.com/,https://maytag.com/washers,0,male,senior
negative,https://www.nbcnews.com/,https://coach.com/purses,0,female,senior
positive,https://www.dailymail.co.uk/,https://soundwave.ai/speakers,0,female,juvenile
positive,https://www.salon.com/,https://basilbasel.io/perfumes,1,female,middle-age
negative,https://www.cnn.com/,https://dell.com/computers,0,male,senior
positive,https://www.theatlantic.com/,https://samsung.com/washers,1,male,young
negative,https://mashable.com/,https://lees.com/jeans,1,female,young
positive,https://www.al.com/,https://lenova.com/laptops,1,female,young
negative,https://www.nytimes.com/,https://NordicTrack.com/treadmills,1,male,young
neutral,https://www.vox.com/,https://bose.com/speakers,0,male,senior
neutral,https://www.theatlantic.com/,https://bose.com/speakers,1,male,juvenile
negative,https://www.npr.org/,https://apple.com/ipads,0,female,young
negative,https://www.foxnews.com/,https://haier.com/refrigerators,1,female,juvenile
negative,https://www.sfgate.com/,https://cougar.co/jeans,0,female,young
positive,https://www.dailymail.co.uk/,https://remington.com/shavers,0,female,juvenile
neutral,https://www.sfgate.com/,https://cougar.co/jeans,0,male,young
neutral,https://www.al.com/,https://lenova.com/laptops,0,female,juvenile
negative,https://www.boston.com,https://HamiltonBeach/blenders,1,male,senior
neutral,https://www.huffingtonpost.com/,https://gillette.com/shavers,1,female,middle-age
negative,https://www.usnews.com/,https://levis.com/jeans,1,female,senior
positive,https://www.upworthy.com/,https://dell.com/computers,1,female,young
positive,https://www.examiner.com/,https://haier.com/refrigerators,0,male,young
negative,https://www.thedailybeast.com/,https://docker.com/pants,0,female,young
negative,https://www.telegraph.co.uk/,https://giorgio.com/perfumes,0,female,young
positive,https://www.washingtonpost.com/,https://guess.com/perfumes,0,male,middle-age
neutral,https://www.chicagotribune.com/,https://clinique.com/moisturizers,1,female,young
neutral,https://www.vox.com/,https://NordicTrack/elliptical,0,female,senior
negative,https://www.nytimes.com/,https://lg.com/tvs,0,female,juvenile
neutral,https://www.slate.com/,https://kaai.com/handbags,0,male,middle-age
neutral,https://techcrunch.com/,https://samsung.com/dryers,0,male,middle-age
positive,https://www.npr.org/,https://Starbucks.com/coffee,1,female,middle-age
positive,https://www.huffingtonpost.com/,https://dell.com/laptops,1,male,young
positive,https://www.nydailynews.com/,https://maytag.com/dryers,0,male,juvenile
negative,https://www.latimes.com/,https://maytag.com/washers,1,male,middle-age
positive,https://www.huffingtonpost.com/,https://bose.com/speakers,0,female,juvenile
positive,https://www.dallasnews.com/,http://maybelline.com/lipstick,1,male,middle-age
negative,https://www.huffingtonpost.com/,https://jaguar.co/perfumes,0,female,middle-age
negative,https://www.cnn.com/,https://dell.com/laptops,0,female,juvenile
neutral,https://time.com/,https://docker.com/pants,0,female,young
neutral,https://nypost.com/,https://lees.com/jeans,1,female,senior
positive,https://www.businessinsider.com/,https://kaai.com/handbags,0,male,middle-age
positive,https://www.cnn.com/,https://levis.com/jeans,0,female,middle-age
neutral,https://www.vice.com/en_us,https://NordicTrack.com/treadmills,0,male,middle-age
negative,https://www.boston.com,https://covergirl.co/lipsticks,0,female,senior
negative,https://www.theguardian.com/us,https://sony.com/televisions,0,male,middle-age
negative,https://www.cnn.com/,https://jaguar.co/perfumes,1,male,young
neutral,https://www.msn.com/en-us/news,http://maybelline.com/lipstick,0,male,juvenile
neutral,https://www.slate.com/,http://maybelline.com/lipstick,0,male,young
neutral,https://abcnews.go.com/,https://vitamix.com/blenders,1,male,senior
positive,https://www.telegraph.co.uk/,https://samsung.com/washers,1,female,juvenile
positive,https://www.usatoday.com/,https://centrum.com/vitamins,0,male,young
negative,https://www.boston.com,https://gillette.com/shavers,1,female,juvenile
positive,https://www.latimes.com/,https://tesla.com,0,male,senior
positive,https://www.latimes.com/,https://NordicTrack/elliptical,0,female,senior
neutral,https://www.theatlantic.com/,https://dell.com/computers,1,male,senior
